"V1"	"V2"	"gene_symbol1"	"gene_symbol2"
"34117"	"ENSG00000127507"	"ENSG00000158869"	"FCER1G"	"ADGRE2"
"34118"	"ENSG00000127507"	"ENSG00000159884"	"CCDC107"	"ADGRE2"
"34119"	"ENSG00000127507"	"ENSG00000164181"	"ELOVL7"	"ADGRE2"
"34120"	"ENSG00000127507"	"ENSG00000169446"	"MMGT1"	"ADGRE2"
"34121"	"ENSG00000127507"	"ENSG00000170509"	"HSD17B13"	"ADGRE2"
"34122"	"ENSG00000127507"	"ENSG00000177042"	"TMEM80"	"ADGRE2"
"34123"	"ENSG00000127507"	"ENSG00000182544"	"MFSD5"	"ADGRE2"
"34124"	"ENSG00000127507"	"ENSG00000243772"	"KIR2DL3"	"ADGRE2"
"34125"	"ENSG00000127526"	"ENSG00000130830"	"SLC35E1"	"MPP1"
"34126"	"ENSG00000127526"	"ENSG00000132446"	"SLC35E1"	"FTHL17"
"34127"	"ENSG00000127527"	"ENSG00000174021"	"GNG5"	"EPS15L1"
"34128"	"ENSG00000127527"	"ENSG00000196459"	"TRAPPC2"	"EPS15L1"
"34129"	"ENSG00000127527"	"ENSG00000256060"	"TRAPPC2B"	"EPS15L1"
"34130"	"ENSG00000127554"	"ENSG00000175895"	"PLEKHF2"	"GFER"
"34131"	"ENSG00000127561"	"ENSG00000130830"	"SYNGR3"	"MPP1"
"34132"	"ENSG00000127561"	"ENSG00000136750"	"SYNGR3"	"GAD2"
"34133"	"ENSG00000127561"	"ENSG00000137561"	"TTPA"	"SYNGR3"
"34134"	"ENSG00000127561"	"ENSG00000164144"	"SYNGR3"	"ARFIP1"
"34135"	"ENSG00000127561"	"ENSG00000167107"	"SYNGR3"	"ACSF2"
"34136"	"ENSG00000127561"	"ENSG00000167470"	"SYNGR3"	"MIDN"
"34137"	"ENSG00000127561"	"ENSG00000226742"	"SYNGR3"	"HSBP1L1"
"34138"	"ENSG00000127564"	"ENSG00000141699"	"RETREG3"	"PKMYT1"
"34139"	"ENSG00000127564"	"ENSG00000147378"	"PKMYT1"	"FATE1"
"34140"	"ENSG00000127564"	"ENSG00000148110"	"PKMYT1"	"MFSD14B"
"34141"	"ENSG00000127564"	"ENSG00000156284"	"PKMYT1"	"CLDN8"
"34142"	"ENSG00000127564"	"ENSG00000164756"	"SLC30A8"	"PKMYT1"
"34143"	"ENSG00000127564"	"ENSG00000175489"	"PKMYT1"	"LRRC25"
"34144"	"ENSG00000127564"	"ENSG00000182544"	"PKMYT1"	"MFSD5"
"34145"	"ENSG00000127564"	"ENSG00000198133"	"TMEM229B"	"PKMYT1"
"34146"	"ENSG00000127564"	"ENSG00000198851"	"PKMYT1"	"CD3E"
"34147"	"ENSG00000127564"	"ENSG00000203896"	"PKMYT1"	"LIME1"
"34148"	"ENSG00000127564"	"ENSG00000204427"	"PKMYT1"	"ABHD16A"
"34149"	"ENSG00000127564"	"ENSG00000213593"	"TMX2"	"PKMYT1"
"34150"	"ENSG00000127588"	"ENSG00000131737"	"KRT34"	"GNG13"
"34151"	"ENSG00000127588"	"ENSG00000137288"	"UQCC2"	"GNG13"
"34152"	"ENSG00000127588"	"ENSG00000138080"	"GNG13"	"EMILIN1"
"34153"	"ENSG00000127588"	"ENSG00000138100"	"TRIM54"	"GNG13"
"34154"	"ENSG00000127588"	"ENSG00000140718"	"GNG13"	"FTO"
"34155"	"ENSG00000127588"	"ENSG00000143382"	"GNG13"	"ADAMTSL4"
"34156"	"ENSG00000127588"	"ENSG00000162946"	"GNG13"	"DISC1"
"34157"	"ENSG00000127588"	"ENSG00000163746"	"PLSCR2"	"GNG13"
"34158"	"ENSG00000127588"	"ENSG00000167302"	"TEPSIN"	"GNG13"
"34159"	"ENSG00000127588"	"ENSG00000171360"	"KRT38"	"GNG13"
"34160"	"ENSG00000127588"	"ENSG00000171446"	"KRT27"	"GNG13"
"34161"	"ENSG00000127588"	"ENSG00000177519"	"RPRM"	"GNG13"
"34162"	"ENSG00000127588"	"ENSG00000184033"	"GNG13"	"CTAG1B"
"34163"	"ENSG00000127588"	"ENSG00000184515"	"GNG13"	"BEX5"
"34164"	"ENSG00000127588"	"ENSG00000189431"	"RASSF10"	"GNG13"
"34165"	"ENSG00000127588"	"ENSG00000196092"	"PAX5"	"GNG13"
"34166"	"ENSG00000127588"	"ENSG00000197191"	"GNG13"	"CYSRT1"
"34167"	"ENSG00000127588"	"ENSG00000204536"	"GNG13"	"CCHCR1"
"34168"	"ENSG00000127588"	"ENSG00000214367"	"HAUS3"	"GNG13"
"34169"	"ENSG00000127588"	"ENSG00000215305"	"VPS16"	"GNG13"
"34170"	"ENSG00000127588"	"ENSG00000239886"	"KRTAP9-2"	"GNG13"
"34171"	"ENSG00000127588"	"ENSG00000253293"	"HOXA10"	"GNG13"
"34172"	"ENSG00000127588"	"ENSG00000268651"	"GNG13"	"CTAG1A"
"34173"	"ENSG00000127774"	"ENSG00000137210"	"TMEM14B"	"EMC6"
"34174"	"ENSG00000127774"	"ENSG00000139514"	"SLC7A1"	"EMC6"
"34175"	"ENSG00000127774"	"ENSG00000145283"	"SLC10A6"	"EMC6"
"34176"	"ENSG00000127774"	"ENSG00000147155"	"EMC6"	"EBP"
"34177"	"ENSG00000127774"	"ENSG00000148110"	"MFSD14B"	"EMC6"
"34178"	"ENSG00000127774"	"ENSG00000152078"	"TLCD4"	"EMC6"
"34179"	"ENSG00000127774"	"ENSG00000155755"	"TMEM237"	"EMC6"
"34180"	"ENSG00000127774"	"ENSG00000162366"	"PDZK1IP1"	"EMC6"
"34181"	"ENSG00000127774"	"ENSG00000165794"	"SLC39A2"	"EMC6"
"34182"	"ENSG00000127774"	"ENSG00000169446"	"MMGT1"	"EMC6"
"34183"	"ENSG00000127774"	"ENSG00000185499"	"MUC1"	"EMC6"
"34184"	"ENSG00000127824"	"ENSG00000166046"	"TUBA4A"	"TCP11L2"
"34185"	"ENSG00000127837"	"ENSG00000134107"	"BHLHE40"	"AAMP"
"34186"	"ENSG00000127837"	"ENSG00000150776"	"NKAPD1"	"AAMP"
"34187"	"ENSG00000127837"	"ENSG00000181026"	"AEN"	"AAMP"
"34188"	"ENSG00000127837"	"ENSG00000223501"	"VPS52"	"AAMP"
"34189"	"ENSG00000127838"	"ENSG00000185247"	"PNKD"	"MAGEA11"
"34190"	"ENSG00000127863"	"ENSG00000180354"	"TNFRSF19"	"MTURN"
"34191"	"ENSG00000127863"	"ENSG00000196329"	"TNFRSF19"	"GIMAP5"
"34192"	"ENSG00000127863"	"ENSG00000197860"	"TNFRSF19"	"SGTB"
"34193"	"ENSG00000127870"	"ENSG00000132938"	"RNF6"	"MTUS2"
"34194"	"ENSG00000127870"	"ENSG00000135249"	"RNF6"	"RINT1"
"34195"	"ENSG00000127870"	"ENSG00000135604"	"STX11"	"RNF6"
"34196"	"ENSG00000127870"	"ENSG00000135951"	"TSGA10"	"RNF6"
"34197"	"ENSG00000127870"	"ENSG00000140481"	"RNF6"	"CCDC33"
"34198"	"ENSG00000127870"	"ENSG00000151338"	"RNF6"	"MIPOL1"
"34199"	"ENSG00000127870"	"ENSG00000161405"	"RNF6"	"IKZF3"
"34200"	"ENSG00000127870"	"ENSG00000162924"	"RNF6"	"REL"
"34201"	"ENSG00000127870"	"ENSG00000167110"	"RNF6"	"GOLGA2"
"34202"	"ENSG00000127870"	"ENSG00000168710"	"RNF6"	"AHCYL1"
"34203"	"ENSG00000127870"	"ENSG00000171346"	"RNF6"	"KRT15"
"34204"	"ENSG00000127870"	"ENSG00000174015"	"RNF6"	"CBY2"
"34205"	"ENSG00000127870"	"ENSG00000176155"	"RNF6"	"CCDC57"
"34206"	"ENSG00000127870"	"ENSG00000179222"	"RNF6"	"MAGED1"
"34207"	"ENSG00000127870"	"ENSG00000182195"	"RNF6"	"LDOC1"
"34208"	"ENSG00000127870"	"ENSG00000185811"	"RNF6"	"IKZF1"
"34209"	"ENSG00000127870"	"ENSG00000196628"	"TCF4"	"RNF6"
"34210"	"ENSG00000127870"	"ENSG00000198920"	"RNF6"	"KIAA0753"
"34211"	"ENSG00000127870"	"ENSG00000204713"	"TRIM27"	"RNF6"
"34212"	"ENSG00000127870"	"ENSG00000204889"	"RNF6"	"KRT40"
"34213"	"ENSG00000127870"	"ENSG00000240694"	"RNF6"	"PNMA2"
"34214"	"ENSG00000127870"	"ENSG00000276234"	"TADA2A"	"RNF6"
"34215"	"ENSG00000127903"	"ENSG00000128596"	"ZNF835"	"CCDC136"
"34216"	"ENSG00000127903"	"ENSG00000130813"	"ZNF835"	"SHFL"
"34217"	"ENSG00000127903"	"ENSG00000135249"	"ZNF835"	"RINT1"
"34218"	"ENSG00000127903"	"ENSG00000138134"	"ZNF835"	"STAMBPL1"
"34219"	"ENSG00000127903"	"ENSG00000138867"	"ZNF835"	"GUCD1"
"34220"	"ENSG00000127903"	"ENSG00000140859"	"ZNF835"	"KIFC3"
"34221"	"ENSG00000127903"	"ENSG00000141977"	"ZNF835"	"CIB3"
"34222"	"ENSG00000127903"	"ENSG00000146063"	"ZNF835"	"TRIM41"
"34223"	"ENSG00000127903"	"ENSG00000147596"	"ZNF835"	"PRDM14"
"34224"	"ENSG00000127903"	"ENSG00000150783"	"ZNF835"	"TEX12"
"34225"	"ENSG00000127903"	"ENSG00000152475"	"ZNF837"	"ZNF835"
"34226"	"ENSG00000127903"	"ENSG00000157060"	"ZNF835"	"SHCBP1L"
"34227"	"ENSG00000127903"	"ENSG00000158480"	"ZNF835"	"SPATA2"
"34228"	"ENSG00000127903"	"ENSG00000160207"	"ZNF835"	"HSF2BP"
"34229"	"ENSG00000127903"	"ENSG00000165325"	"ZNF835"	"DEUP1"
"34230"	"ENSG00000127903"	"ENSG00000166261"	"ZNF835"	"ZNF202"
"34231"	"ENSG00000127903"	"ENSG00000166946"	"ZNF835"	"CCNDBP1"
"34232"	"ENSG00000127903"	"ENSG00000167110"	"ZNF835"	"GOLGA2"
"34233"	"ENSG00000127903"	"ENSG00000167625"	"ZNF835"	"ZNF526"
"34234"	"ENSG00000127903"	"ENSG00000168159"	"ZNF835"	"RNF187"
"34235"	"ENSG00000127903"	"ENSG00000169957"	"ZNF835"	"ZNF768"
"34236"	"ENSG00000127903"	"ENSG00000171443"	"ZNF835"	"ZNF524"
"34237"	"ENSG00000127903"	"ENSG00000171453"	"ZNF835"	"POLR1C"
"34238"	"ENSG00000127903"	"ENSG00000172349"	"ZNF835"	"IL16"
"34239"	"ENSG00000127903"	"ENSG00000173805"	"ZNF835"	"HAP1"
"34240"	"ENSG00000127903"	"ENSG00000174586"	"ZNF835"	"ZNF497"
"34241"	"ENSG00000127903"	"ENSG00000176155"	"ZNF835"	"CCDC57"
"34242"	"ENSG00000127903"	"ENSG00000178935"	"ZNF835"	"ZNF552"
"34243"	"ENSG00000127903"	"ENSG00000179335"	"ZNF835"	"CLK3"
"34244"	"ENSG00000127903"	"ENSG00000179455"	"ZNF835"	"MKRN3"
"34245"	"ENSG00000127903"	"ENSG00000180884"	"ZNF835"	"ZNF792"
"34246"	"ENSG00000127903"	"ENSG00000180938"	"ZNF835"	"ZNF572"
"34247"	"ENSG00000127903"	"ENSG00000182195"	"ZNF835"	"LDOC1"
"34248"	"ENSG00000127903"	"ENSG00000183092"	"ZNF835"	"BEGAIN"
"34249"	"ENSG00000127903"	"ENSG00000184205"	"ZNF835"	"TSPYL2"
"34250"	"ENSG00000127903"	"ENSG00000186628"	"ZNF835"	"FSD2"
"34251"	"ENSG00000127903"	"ENSG00000197191"	"ZNF835"	"CYSRT1"
"34252"	"ENSG00000127903"	"ENSG00000197951"	"ZNF835"	"ZNF71"
"34253"	"ENSG00000127903"	"ENSG00000197961"	"ZNF835"	"ZNF121"
"34254"	"ENSG00000127903"	"ENSG00000197978"	"ZNF835"	"GOLGA6L9"
"34255"	"ENSG00000127903"	"ENSG00000198271"	"ZNF835"	"KRTAP4-5"
"34256"	"ENSG00000127903"	"ENSG00000205439"	"ZNF835"	"KRTAP12-3"
"34257"	"ENSG00000127903"	"ENSG00000269335"	"ZNF835"	"IKBKG"
"34258"	"ENSG00000127914"	"ENSG00000130307"	"USHBP1"	"AKAP9"
"34259"	"ENSG00000127914"	"ENSG00000131931"	"THAP1"	"AKAP9"
"34260"	"ENSG00000127914"	"ENSG00000133134"	"BEX2"	"AKAP9"
"34261"	"ENSG00000127914"	"ENSG00000135205"	"CCDC146"	"AKAP9"
"34262"	"ENSG00000127914"	"ENSG00000138443"	"AKAP9"	"ABI2"
"34263"	"ENSG00000127914"	"ENSG00000138768"	"USO1"	"AKAP9"
"34264"	"ENSG00000127914"	"ENSG00000142698"	"C1orf94"	"AKAP9"
"34265"	"ENSG00000127914"	"ENSG00000147596"	"PRDM14"	"AKAP9"
"34266"	"ENSG00000127914"	"ENSG00000158246"	"TENT5B"	"AKAP9"
"34267"	"ENSG00000127914"	"ENSG00000159210"	"SNF8"	"AKAP9"
"34268"	"ENSG00000127914"	"ENSG00000161180"	"CCDC116"	"AKAP9"
"34269"	"ENSG00000127914"	"ENSG00000161405"	"IKZF3"	"AKAP9"
"34270"	"ENSG00000127914"	"ENSG00000163156"	"SCNM1"	"AKAP9"
"34271"	"ENSG00000127914"	"ENSG00000164438"	"TLX3"	"AKAP9"
"34272"	"ENSG00000127914"	"ENSG00000164483"	"SAMD3"	"AKAP9"
"34273"	"ENSG00000127914"	"ENSG00000165583"	"SSX5"	"AKAP9"
"34274"	"ENSG00000127914"	"ENSG00000165584"	"SSX3"	"AKAP9"
"34275"	"ENSG00000127914"	"ENSG00000166407"	"LMO1"	"AKAP9"
"34276"	"ENSG00000127914"	"ENSG00000171847"	"FAM90A1"	"AKAP9"
"34277"	"ENSG00000127914"	"ENSG00000176896"	"TCEANC"	"AKAP9"
"34278"	"ENSG00000127914"	"ENSG00000179222"	"MAGED1"	"AKAP9"
"34279"	"ENSG00000127914"	"ENSG00000183230"	"CTNNA3"	"AKAP9"
"34280"	"ENSG00000127914"	"ENSG00000184508"	"HDDC3"	"AKAP9"
"34281"	"ENSG00000127914"	"ENSG00000197172"	"MAGEA6"	"AKAP9"
"34282"	"ENSG00000127914"	"ENSG00000241476"	"SSX2"	"AKAP9"
"34283"	"ENSG00000127914"	"ENSG00000268447"	"SSX2B"	"AKAP9"
"34284"	"ENSG00000127920"	"ENSG00000164118"	"GNG11"	"CEP44"
"34285"	"ENSG00000127920"	"ENSG00000170345"	"GNG11"	"FOS"
"34286"	"ENSG00000127920"	"ENSG00000174236"	"REP15"	"GNG11"
"34287"	"ENSG00000127928"	"ENSG00000144224"	"UBXN4"	"GNGT1"
"34288"	"ENSG00000127928"	"ENSG00000170903"	"MSANTD4"	"GNGT1"
"34289"	"ENSG00000127928"	"ENSG00000198839"	"ZNF277"	"GNGT1"
"34291"	"ENSG00000127946"	"ENSG00000135423"	"HIP1"	"GLS2"
"34292"	"ENSG00000127946"	"ENSG00000153310"	"HIP1"	"CYRIB"
"34293"	"ENSG00000127946"	"ENSG00000162924"	"REL"	"HIP1"
"34294"	"ENSG00000127946"	"ENSG00000171703"	"TCEA2"	"HIP1"
"34295"	"ENSG00000127946"	"ENSG00000172361"	"HIP1"	"CFAP53"
"34296"	"ENSG00000127946"	"ENSG00000176896"	"TCEANC"	"HIP1"
"34297"	"ENSG00000127946"	"ENSG00000177519"	"RPRM"	"HIP1"
"34298"	"ENSG00000127946"	"ENSG00000183283"	"HIP1"	"DAZAP2"
"34299"	"ENSG00000127946"	"ENSG00000189067"	"LITAF"	"HIP1"
"34300"	"ENSG00000127947"	"ENSG00000140368"	"PTPN12"	"PSTPIP1"
"34301"	"ENSG00000127955"	"ENSG00000174788"	"PCP2"	"GNAI1"
"34302"	"ENSG00000127955"	"ENSG00000213654"	"GPSM3"	"GNAI1"
"34303"	"ENSG00000127989"	"ENSG00000132406"	"TMEM128"	"MTERF1"
"34304"	"ENSG00000127993"	"ENSG00000131791"	"RBM48"	"PRKAB2"
"34305"	"ENSG00000127993"	"ENSG00000135940"	"RBM48"	"COX5B"
"34306"	"ENSG00000127993"	"ENSG00000152409"	"RBM48"	"JMY"
"34307"	"ENSG00000127993"	"ENSG00000156795"	"RBM48"	"NTAQ1"
"34308"	"ENSG00000127993"	"ENSG00000158526"	"TSR2"	"RBM48"
"34309"	"ENSG00000127993"	"ENSG00000160207"	"RBM48"	"HSF2BP"
"34310"	"ENSG00000127993"	"ENSG00000163060"	"TEKT4"	"RBM48"
"34311"	"ENSG00000127993"	"ENSG00000163156"	"SCNM1"	"RBM48"
"34312"	"ENSG00000127993"	"ENSG00000171453"	"RBM48"	"POLR1C"
"34313"	"ENSG00000127993"	"ENSG00000171643"	"S100Z"	"RBM48"
"34314"	"ENSG00000127993"	"ENSG00000171847"	"RBM48"	"FAM90A1"
"34315"	"ENSG00000127993"	"ENSG00000171953"	"RBM48"	"ATPAF2"
"34316"	"ENSG00000127993"	"ENSG00000175376"	"RBM48"	"EIF1AD"
"34317"	"ENSG00000127993"	"ENSG00000176155"	"RBM48"	"CCDC57"
"34318"	"ENSG00000127993"	"ENSG00000185379"	"RBM48"	"RAD51D"
"34319"	"ENSG00000127993"	"ENSG00000198369"	"SPRED2"	"RBM48"
"34320"	"ENSG00000128016"	"ENSG00000175602"	"ZFP36"	"CCDC85B"
"34321"	"ENSG00000128040"	"ENSG00000143382"	"SPINK2"	"ADAMTSL4"
"34322"	"ENSG00000128040"	"ENSG00000254997"	"SPINK2"	"KRTAP5-9"
"34323"	"ENSG00000128040"	"ENSG00000264343"	"SPINK2"	"NOTCH2NLA"
"34324"	"ENSG00000128040"	"ENSG00000271383"	"SPINK2"	"NBPF19"
"34325"	"ENSG00000128045"	"ENSG00000151276"	"RASL11B"	"MAGI1"
"34326"	"ENSG00000128045"	"ENSG00000152147"	"RASL11B"	"GEMIN6"
"34327"	"ENSG00000128045"	"ENSG00000182944"	"RASL11B"	"EWSR1"
"34329"	"ENSG00000128050"	"ENSG00000129245"	"PAICS"	"FXR2"
"34330"	"ENSG00000128050"	"ENSG00000164080"	"RAD54L2"	"PAICS"
"34331"	"ENSG00000128050"	"ENSG00000196290"	"PAICS"	"NIF3L1"
"34332"	"ENSG00000128050"	"ENSG00000275074"	"PAICS"	"NUDT18"
"34333"	"ENSG00000128185"	"ENSG00000140382"	"HMG20A"	"DGCR6L"
"34334"	"ENSG00000128185"	"ENSG00000143382"	"DGCR6L"	"ADAMTSL4"
"34335"	"ENSG00000128185"	"ENSG00000148153"	"INIP"	"DGCR6L"
"34336"	"ENSG00000128185"	"ENSG00000151332"	"MBIP"	"DGCR6L"
"34337"	"ENSG00000128185"	"ENSG00000163554"	"SPTA1"	"DGCR6L"
"34338"	"ENSG00000128185"	"ENSG00000165325"	"DGCR6L"	"DEUP1"
"34339"	"ENSG00000128185"	"ENSG00000166886"	"NAB2"	"DGCR6L"
"34340"	"ENSG00000128185"	"ENSG00000169744"	"LDB2"	"DGCR6L"
"34341"	"ENSG00000128185"	"ENSG00000171345"	"KRT19"	"DGCR6L"
"34342"	"ENSG00000128185"	"ENSG00000171346"	"KRT15"	"DGCR6L"
"34343"	"ENSG00000128185"	"ENSG00000177842"	"ZNF620"	"DGCR6L"
"34344"	"ENSG00000128185"	"ENSG00000183246"	"RIMBP3C"	"DGCR6L"
"34345"	"ENSG00000128185"	"ENSG00000183723"	"DGCR6L"	"CMTM4"
"34346"	"ENSG00000128185"	"ENSG00000186001"	"LRCH3"	"DGCR6L"
"34347"	"ENSG00000128185"	"ENSG00000198553"	"KCNRG"	"DGCR6L"
"34348"	"ENSG00000128228"	"ENSG00000197860"	"SGTB"	"SDF2L1"
"34349"	"ENSG00000128245"	"ENSG00000183323"	"YWHAH"	"CCDC125"
"34350"	"ENSG00000128245"	"ENSG00000204131"	"YWHAH"	"NHSL2"
"34352"	"ENSG00000128268"	"ENSG00000130560"	"UBAC1"	"MGAT3"
"34353"	"ENSG00000128272"	"ENSG00000132300"	"PTCD3"	"ATF4"
"34354"	"ENSG00000128272"	"ENSG00000132522"	"GPS2"	"ATF4"
"34355"	"ENSG00000128272"	"ENSG00000136935"	"GOLGA1"	"ATF4"
"34356"	"ENSG00000128272"	"ENSG00000140044"	"JDP2"	"ATF4"
"34357"	"ENSG00000128272"	"ENSG00000153684"	"GOLGA8F"	"ATF4"
"34358"	"ENSG00000128272"	"ENSG00000153879"	"CEBPG"	"ATF4"
"34359"	"ENSG00000128272"	"ENSG00000166167"	"BTRC"	"ATF4"
"34360"	"ENSG00000128272"	"ENSG00000170819"	"BFSP2"	"ATF4"
"34361"	"ENSG00000128272"	"ENSG00000173581"	"CCDC106"	"ATF4"
"34362"	"ENSG00000128272"	"ENSG00000173588"	"CEP83"	"ATF4"
"34363"	"ENSG00000128272"	"ENSG00000177432"	"NAP1L5"	"ATF4"
"34364"	"ENSG00000128272"	"ENSG00000179562"	"GCC1"	"ATF4"
"34365"	"ENSG00000128272"	"ENSG00000182195"	"LDOC1"	"ATF4"
"34366"	"ENSG00000128272"	"ENSG00000185418"	"TARS3"	"ATF4"
"34367"	"ENSG00000128272"	"ENSG00000186193"	"SAPCD2"	"ATF4"
"34368"	"ENSG00000128272"	"ENSG00000213397"	"HAUS7"	"ATF4"
"34369"	"ENSG00000128276"	"ENSG00000139737"	"SLAIN1"	"RFPL3"
"34370"	"ENSG00000128276"	"ENSG00000145358"	"RFPL3"	"DDIT4L"
"34371"	"ENSG00000128276"	"ENSG00000170276"	"RFPL3"	"HSPB2"
"34372"	"ENSG00000128276"	"ENSG00000173674"	"RFPL3"	"EIF1AX"
"34373"	"ENSG00000128276"	"ENSG00000188315"	"RFPL3"	"C3orf62"
"34374"	"ENSG00000128276"	"ENSG00000254445"	"RFPL3"	"HSPB2-C11orf52"
"34375"	"ENSG00000128283"	"ENSG00000130066"	"SAT1"	"CDC42EP1"
"34376"	"ENSG00000128283"	"ENSG00000157110"	"RBPMS"	"CDC42EP1"
"34377"	"ENSG00000128283"	"ENSG00000162409"	"PRKAA2"	"CDC42EP1"
"34378"	"ENSG00000128283"	"ENSG00000183386"	"FHL3"	"CDC42EP1"
"34379"	"ENSG00000128283"	"ENSG00000188313"	"PLSCR1"	"CDC42EP1"
"34380"	"ENSG00000128283"	"ENSG00000213416"	"KRTAP4-12"	"CDC42EP1"
"34381"	"ENSG00000128284"	"ENSG00000147100"	"SLC16A2"	"APOL3"
"34382"	"ENSG00000128284"	"ENSG00000147378"	"FATE1"	"APOL3"
"34383"	"ENSG00000128284"	"ENSG00000151690"	"MFSD6"	"APOL3"
"34384"	"ENSG00000128284"	"ENSG00000155755"	"TMEM237"	"APOL3"
"34385"	"ENSG00000128284"	"ENSG00000163069"	"SGCB"	"APOL3"
"34386"	"ENSG00000128284"	"ENSG00000165685"	"TMEM52B"	"APOL3"
"34387"	"ENSG00000128284"	"ENSG00000168685"	"IL7R"	"APOL3"
"34388"	"ENSG00000128284"	"ENSG00000169562"	"GJB1"	"APOL3"
"34389"	"ENSG00000128284"	"ENSG00000173530"	"TNFRSF10D"	"APOL3"
"34390"	"ENSG00000128284"	"ENSG00000175489"	"LRRC25"	"APOL3"
"34391"	"ENSG00000128284"	"ENSG00000175514"	"GPR152"	"APOL3"
"34392"	"ENSG00000128284"	"ENSG00000182963"	"GJC1"	"APOL3"
"34393"	"ENSG00000128284"	"ENSG00000189280"	"GJB5"	"APOL3"
"34394"	"ENSG00000128284"	"ENSG00000197753"	"LHFPL5"	"APOL3"
"34395"	"ENSG00000128284"	"ENSG00000215717"	"TMEM167B"	"APOL3"
"34396"	"ENSG00000128284"	"ENSG00000255245"	"FXYD6-FXYD2"	"APOL3"
"34397"	"ENSG00000128298"	"ENSG00000168237"	"GLYCTK"	"BAIAP2L2"
"34398"	"ENSG00000128298"	"ENSG00000177138"	"FAM9B"	"BAIAP2L2"
"34399"	"ENSG00000128298"	"ENSG00000215203"	"GRXCR1"	"BAIAP2L2"
"34400"	"ENSG00000128309"	"ENSG00000214717"	"ZBED1"	"MPST"
"34401"	"ENSG00000128322"	"ENSG00000188021"	"UBQLN2"	"IGLL1"
"34402"	"ENSG00000128322"	"ENSG00000188100"	"IGLL1"	"FAM25A"
"34403"	"ENSG00000128322"	"ENSG00000189090"	"IGLL1"	"FAM25G"
"34404"	"ENSG00000128322"	"ENSG00000276430"	"IGLL1"	"FAM25C"
"34405"	"ENSG00000128335"	"ENSG00000134531"	"EMP1"	"APOL2"
"34406"	"ENSG00000128335"	"ENSG00000135211"	"TMEM60"	"APOL2"
"34407"	"ENSG00000128335"	"ENSG00000137078"	"SIT1"	"APOL2"
"34408"	"ENSG00000128335"	"ENSG00000143198"	"MGST3"	"APOL2"
"34409"	"ENSG00000128335"	"ENSG00000144040"	"SFXN5"	"APOL2"
"34410"	"ENSG00000128335"	"ENSG00000145354"	"CISD2"	"APOL2"
"34411"	"ENSG00000128335"	"ENSG00000146416"	"APOL2"	"AIG1"
"34412"	"ENSG00000128335"	"ENSG00000147654"	"EBAG9"	"APOL2"
"34413"	"ENSG00000128335"	"ENSG00000151715"	"TMEM45B"	"APOL2"
"34414"	"ENSG00000128335"	"ENSG00000160255"	"ITGB2"	"APOL2"
"34415"	"ENSG00000128335"	"ENSG00000162399"	"BSND"	"APOL2"
"34416"	"ENSG00000128335"	"ENSG00000165685"	"TMEM52B"	"APOL2"
"34417"	"ENSG00000128335"	"ENSG00000167653"	"PSCA"	"APOL2"
"34418"	"ENSG00000128335"	"ENSG00000168958"	"MFF"	"APOL2"
"34419"	"ENSG00000128335"	"ENSG00000173926"	"MARCHF3"	"APOL2"
"34420"	"ENSG00000128335"	"ENSG00000178826"	"TMEM139"	"APOL2"
"34421"	"ENSG00000128335"	"ENSG00000178927"	"CYBC1"	"APOL2"
"34422"	"ENSG00000128335"	"ENSG00000181704"	"YIPF6"	"APOL2"
"34423"	"ENSG00000128335"	"ENSG00000182093"	"GET1"	"APOL2"
"34424"	"ENSG00000128335"	"ENSG00000185475"	"TMEM179B"	"APOL2"
"34425"	"ENSG00000128335"	"ENSG00000189280"	"GJB5"	"APOL2"
"34426"	"ENSG00000128335"	"ENSG00000224916"	"APOL2"	"APOC4-APOC2"
"34427"	"ENSG00000128335"	"ENSG00000225697"	"SLC26A6"	"APOL2"
"34428"	"ENSG00000128335"	"ENSG00000267467"	"APOL2"	"APOC4"
"34429"	"ENSG00000128340"	"ENSG00000132254"	"RAC2"	"ARFIP2"
"34430"	"ENSG00000128342"	"ENSG00000163106"	"LIF"	"HPGDS"
"34431"	"ENSG00000128342"	"ENSG00000205439"	"LIF"	"KRTAP12-3"
"34432"	"ENSG00000128346"	"ENSG00000162757"	"C22orf23"	"C1orf74"
"34433"	"ENSG00000128346"	"ENSG00000166946"	"CCNDBP1"	"C22orf23"
"34434"	"ENSG00000128346"	"ENSG00000196482"	"ESRRG"	"C22orf23"
"34435"	"ENSG00000128408"	"ENSG00000130299"	"RIBC2"	"GTPBP3"
"34436"	"ENSG00000128408"	"ENSG00000130307"	"USHBP1"	"RIBC2"
"34437"	"ENSG00000128408"	"ENSG00000131095"	"RIBC2"	"GFAP"
"34438"	"ENSG00000128408"	"ENSG00000132938"	"RIBC2"	"MTUS2"
"34439"	"ENSG00000128408"	"ENSG00000164053"	"RIBC2"	"ATRIP"
"34440"	"ENSG00000128408"	"ENSG00000171346"	"RIBC2"	"KRT15"
"34441"	"ENSG00000128408"	"ENSG00000172638"	"RIBC2"	"EFEMP2"
"34442"	"ENSG00000128408"	"ENSG00000173801"	"RIBC2"	"JUP"
"34443"	"ENSG00000128408"	"ENSG00000175602"	"RIBC2"	"CCDC85B"
"34444"	"ENSG00000128408"	"ENSG00000183092"	"RIBC2"	"BEGAIN"
